"AUC","Master.ID","Cell.Line"
7.6825,375219,"SKMEL30"
13.525,375256,"SKMEL30"
9.3153,375264,"SKMEL30"
14.363,375354,"SKMEL30"
14.96,375366,"SKMEL30"
14.739,375390,"SKMEL30"
14.145,375435,"SKMEL30"
13.627,375447,"SKMEL30"
14.987,375487,"SKMEL30"
13.735,375496,"SKMEL30"
15.306,375560,"SKMEL30"
14.604,375564,"SKMEL30"
13.732,375594,"SKMEL30"
14.746,375596,"SKMEL30"
15.497,402775,"SKMEL30"
14.671,404452,"SKMEL30"
10.313,404566,"SKMEL30"
14.869,410270,"SKMEL30"
15.675,415688,"SKMEL30"
15.439,416842,"SKMEL30"
15,438776,"SKMEL30"
15,442141,"SKMEL30"
14.822,447732,"SKMEL30"
15.952,449707,"SKMEL30"
14.727,463198,"SKMEL30"
15,596868,"SKMEL30"
15.42,600054,"SKMEL30"
15.325,608062,"SKMEL30"
14.514,18311,"SW620"
15,23256,"SW620"
12.476,25036,"SW620"
14.616,26914,"SW620"
13.723,26972,"SW620"
13.835,27894,"SW620"
11.528,28172,"SW620"
14.2,29985,"SW620"
12.086,32372,"SW620"
9.5895,32653,"SW620"
14.433,33166,"SW620"
10.176,36599,"SW620"
4.7204,37190,"SW620"
12.248,39782,"SW620"
14.765,44503,"SW620"
13.61,44511,"SW620"
12.967,45093,"SW620"
14.625,46792,"SW620"
13.325,48589,"SW620"
13.941,50715,"SW620"
12.423,50727,"SW620"
14.605,50747,"SW620"
16.03,50753,"SW620"
12.958,52123,"SW620"
11.356,52430,"SW620"
13.281,52576,"SW620"
14.025,54200,"SW620"
14.059,58455,"SW620"
13.311,58472,"SW620"
12.321,142931,"SW620"
15.433,345041,"SW620"
14.189,348997,"SW620"
14.314,350548,"SW620"
9.4319,375219,"SW620"
12.169,375256,"SW620"
10.28,375264,"SW620"
13.278,375354,"SW620"
14.756,375366,"SW620"
15,375390,"SW620"
13.797,375435,"SW620"
13.289,375447,"SW620"
14.992,375487,"SW620"
13.378,375496,"SW620"
16.199,375560,"SW620"
11.768,375564,"SW620"
12.55,375594,"SW620"
14.354,375596,"SW620"
14.832,402775,"SW620"
13.886,404452,"SW620"
11.482,404566,"SW620"
14.724,410270,"SW620"
15.362,415688,"SW620"
15.609,416842,"SW620"
15.311,438776,"SW620"
14.645,442141,"SW620"
15.089,447732,"SW620"
15.676,449707,"SW620"
15,463198,"SW620"
14.871,596868,"SW620"
15.137,600054,"SW620"
15.488,608062,"SW620"
13.581,18311,"VMRCRCW"
14.878,23256,"VMRCRCW"
13.945,25036,"VMRCRCW"
14.207,26914,"VMRCRCW"
14.821,26972,"VMRCRCW"
12.466,27894,"VMRCRCW"
11.501,28172,"VMRCRCW"
17.462,29985,"VMRCRCW"
13.497,32372,"VMRCRCW"
13.841,32653,"VMRCRCW"
13.027,33166,"VMRCRCW"
11.821,36599,"VMRCRCW"
6.5634,37190,"VMRCRCW"
12.82,39782,"VMRCRCW"
14.56,44503,"VMRCRCW"
14.387,44511,"VMRCRCW"
13.975,45093,"VMRCRCW"
14.108,46792,"VMRCRCW"
13.935,48589,"VMRCRCW"
14.178,50715,"VMRCRCW"
13.696,50727,"VMRCRCW"
14.624,50747,"VMRCRCW"
14.576,50753,"VMRCRCW"
14.389,52123,"VMRCRCW"
13.575,52430,"VMRCRCW"
14.739,52576,"VMRCRCW"
14.743,54200,"VMRCRCW"
14.846,58455,"VMRCRCW"
12.569,58472,"VMRCRCW"
12.18,142931,"VMRCRCW"
13.814,345041,"VMRCRCW"
12.844,348997,"VMRCRCW"
14.468,350548,"VMRCRCW"
10.185,375219,"VMRCRCW"
12.864,375256,"VMRCRCW"
10.864,375264,"VMRCRCW"
12.842,375354,"VMRCRCW"
14.451,375366,"VMRCRCW"
14.567,375390,"VMRCRCW"
14.381,375435,"VMRCRCW"
13.011,375447,"VMRCRCW"
14.133,375487,"VMRCRCW"
13.843,375496,"VMRCRCW"
17.036,375560,"VMRCRCW"
12.852,375564,"VMRCRCW"
12.533,375594,"VMRCRCW"
13.851,375596,"VMRCRCW"
14.803,402775,"VMRCRCW"
13.885,404452,"VMRCRCW"
9.6106,404566,"VMRCRCW"
14.467,410270,"VMRCRCW"
14.517,415688,"VMRCRCW"
14.528,416842,"VMRCRCW"
17.963,438776,"VMRCRCW"
14.464,442141,"VMRCRCW"
14.636,447732,"VMRCRCW"
14.802,449707,"VMRCRCW"
15.367,463198,"VMRCRCW"
13.709,596868,"VMRCRCW"
14.447,600054,"VMRCRCW"
14.085,608062,"VMRCRCW"
13.426,18311,"HCC1143"
14.875,23256,"HCC1143"
14.09,25036,"HCC1143"
14.357,26914,"HCC1143"
13.641,26972,"HCC1143"
14.202,27894,"HCC1143"
13.144,28172,"HCC1143"
16.558,29985,"HCC1143"
11.318,32372,"HCC1143"
12.566,32653,"HCC1143"
13.096,33166,"HCC1143"
9.3429,36599,"HCC1143"
8.1623,37190,"HCC1143"
12.253,39782,"HCC1143"
12.375,44503,"HCC1143"
14.681,44511,"HCC1143"
12.76,45093,"HCC1143"
13.84,46792,"HCC1143"
14.532,48589,"HCC1143"
13.82,50715,"HCC1143"
12.668,50727,"HCC1143"
13.616,50747,"HCC1143"
14.883,50753,"HCC1143"
14.2,52123,"HCC1143"
12.169,52430,"HCC1143"
13.611,52576,"HCC1143"
12.501,54200,"HCC1143"
12.999,58455,"HCC1143"
11.832,58472,"HCC1143"
12.278,142931,"HCC1143"
14.176,345041,"HCC1143"
12.474,348997,"HCC1143"
14.447,350548,"HCC1143"
8.9719,375219,"HCC1143"
12.959,375256,"HCC1143"
9.309,375264,"HCC1143"
13.949,375354,"HCC1143"
14.668,375366,"HCC1143"
15.561,375390,"HCC1143"
12.42,375435,"HCC1143"
13.249,375447,"HCC1143"
15.271,375487,"HCC1143"
14.101,375496,"HCC1143"
15.727,375560,"HCC1143"
13.288,375564,"HCC1143"
13.304,375594,"HCC1143"
14.218,375596,"HCC1143"
14.602,402775,"HCC1143"
13.97,404452,"HCC1143"
10.854,404566,"HCC1143"
13.378,410270,"HCC1143"
14.008,415688,"HCC1143"
14.636,416842,"HCC1143"
17.377,438776,"HCC1143"
14.763,442141,"HCC1143"
13.629,447732,"HCC1143"
15.331,449707,"HCC1143"
13.944,463198,"HCC1143"
13.148,596868,"HCC1143"
14.231,600054,"HCC1143"
13.971,608062,"HCC1143"
16.526,23256,"L1236"
13.477,25036,"L1236"
14.312,28172,"L1236"
12.782,32653,"L1236"
7.7608,36599,"L1236"
11.536,39782,"L1236"
13.211,44511,"L1236"
15,46792,"L1236"
12.591,48589,"L1236"
13.592,50727,"L1236"
15.224,50753,"L1236"
14.525,52123,"L1236"
11.529,52430,"L1236"
12.043,58455,"L1236"
10.322,142931,"L1236"
9.945,375354,"L1236"
13.724,375366,"L1236"
11.508,375447,"L1236"
11.541,375496,"L1236"
9.4063,375564,"L1236"
13.65,402775,"L1236"
11.803,404566,"L1236"
14.135,449707,"L1236"
12.945,596868,"L1236"
12.942,18311,"LOVO"
15.6,23256,"LOVO"
13.124,25036,"LOVO"
13.252,26914,"LOVO"
14.706,26972,"LOVO"
13.006,27894,"LOVO"
7.6061,28172,"LOVO"
12.079,32372,"LOVO"
12.812,32653,"LOVO"
12.966,33166,"LOVO"
6.5223,36599,"LOVO"
5.9701,37190,"LOVO"
12.314,39782,"LOVO"
15,44503,"LOVO"
13.162,44511,"LOVO"
12.722,45093,"LOVO"
13.756,46792,"LOVO"
11.523,48589,"LOVO"
13.425,50715,"LOVO"
12.368,50727,"LOVO"
14.618,50747,"LOVO"
14.892,50753,"LOVO"
12.582,52123,"LOVO"
12.479,52430,"LOVO"
14.538,52576,"LOVO"
13.162,54200,"LOVO"
13.004,58455,"LOVO"
13.385,58472,"LOVO"
12.288,142931,"LOVO"
15.671,345041,"LOVO"
12.265,348997,"LOVO"
14.229,350548,"LOVO"
8.414,375219,"LOVO"
9.6899,375256,"LOVO"
9.9514,375264,"LOVO"
11.787,375354,"LOVO"
14.436,375366,"LOVO"
14.884,375390,"LOVO"
13.691,375435,"LOVO"
12.24,375447,"LOVO"
14.543,375487,"LOVO"
12.244,375496,"LOVO"
15,375560,"LOVO"
10.057,375564,"LOVO"
11.423,375594,"LOVO"
14.032,375596,"LOVO"
14.158,402775,"LOVO"
12.883,404452,"LOVO"
10.08,404566,"LOVO"
13.786,410270,"LOVO"
14.631,415688,"LOVO"
14.801,416842,"LOVO"
14.046,442141,"LOVO"
14.741,447732,"LOVO"
16.487,449707,"LOVO"
15.904,463198,"LOVO"
14.414,596868,"LOVO"
15,600054,"LOVO"
14.022,608062,"LOVO"
13.413,18311,"MDAMB435S"
16.176,23256,"MDAMB435S"
13.957,25036,"MDAMB435S"
14.593,26914,"MDAMB435S"
13.81,26972,"MDAMB435S"
11.762,27894,"MDAMB435S"
9.6271,28172,"MDAMB435S"
14.817,29985,"MDAMB435S"
13.353,32372,"MDAMB435S"
13.028,32653,"MDAMB435S"
13.751,33166,"MDAMB435S"
9.9784,36599,"MDAMB435S"
10.48,37190,"MDAMB435S"
12.701,39782,"MDAMB435S"
11.574,44503,"MDAMB435S"
14.716,44511,"MDAMB435S"
13.133,45093,"MDAMB435S"
14.703,46792,"MDAMB435S"
14.007,48589,"MDAMB435S"
13.191,50715,"MDAMB435S"
11.895,50727,"MDAMB435S"
14.739,50747,"MDAMB435S"
15.407,50753,"MDAMB435S"
12.57,52123,"MDAMB435S"
12.622,52430,"MDAMB435S"
15,52576,"MDAMB435S"
14.525,54200,"MDAMB435S"
14.299,58455,"MDAMB435S"
13.828,58472,"MDAMB435S"
10.383,142931,"MDAMB435S"
14.706,345041,"MDAMB435S"
13.009,348997,"MDAMB435S"
14.512,350548,"MDAMB435S"
7.9695,375219,"MDAMB435S"
13.954,375256,"MDAMB435S"
7.7665,375264,"MDAMB435S"
14.114,375354,"MDAMB435S"
13.861,375366,"MDAMB435S"
15.681,375390,"MDAMB435S"
14.224,375435,"MDAMB435S"
13.421,375447,"MDAMB435S"
14.473,375487,"MDAMB435S"
12.906,375496,"MDAMB435S"
15,375560,"MDAMB435S"
12.946,375564,"MDAMB435S"
13.433,375594,"MDAMB435S"
14.435,375596,"MDAMB435S"
15.234,402775,"MDAMB435S"
14.341,404452,"MDAMB435S"
11.657,404566,"MDAMB435S"
14.649,410270,"MDAMB435S"
14.548,415688,"MDAMB435S"
14.755,416842,"MDAMB435S"
17.057,438776,"MDAMB435S"
14.779,442141,"MDAMB435S"
14.306,447732,"MDAMB435S"
14.925,449707,"MDAMB435S"
15,463198,"MDAMB435S"
14.74,596868,"MDAMB435S"
15.37,600054,"MDAMB435S"
15.028,608062,"MDAMB435S"
13.794,18311,"MDST8"
15.953,23256,"MDST8"
14.675,25036,"MDST8"
14.807,26914,"MDST8"
15.522,26972,"MDST8"
10.699,27894,"MDST8"
9.7315,28172,"MDST8"
15.938,29985,"MDST8"
12.099,32372,"MDST8"
13.353,32653,"MDST8"
13.941,33166,"MDST8"
7.0312,36599,"MDST8"
5.5626,37190,"MDST8"
10.376,39782,"MDST8"
12.062,44503,"MDST8"
14.805,44511,"MDST8"
12.061,45093,"MDST8"
15,46792,"MDST8"
13.54,48589,"MDST8"
13.479,50715,"MDST8"
14.527,50727,"MDST8"
14.824,50747,"MDST8"
16.19,50753,"MDST8"
12.318,52123,"MDST8"
12.451,52430,"MDST8"
15.935,52576,"MDST8"
13.654,54200,"MDST8"
12.247,58455,"MDST8"
13.221,58472,"MDST8"
9.6457,142931,"MDST8"
15,345041,"MDST8"
14.842,348997,"MDST8"
14.788,350548,"MDST8"
7.1843,375219,"MDST8"
12.044,375256,"MDST8"
11.017,375264,"MDST8"
12.806,375354,"MDST8"
14.394,375366,"MDST8"
15.164,375390,"MDST8"
14.574,375435,"MDST8"
14.273,375447,"MDST8"
15.279,375487,"MDST8"
12.555,375496,"MDST8"
17.314,375560,"MDST8"
12.89,375564,"MDST8"
13.819,375594,"MDST8"
14.546,375596,"MDST8"
15.836,402775,"MDST8"
14.736,404452,"MDST8"
10.682,404566,"MDST8"
14.582,410270,"MDST8"
14.531,415688,"MDST8"
15.534,416842,"MDST8"
16.557,438776,"MDST8"
15.725,442141,"MDST8"
14.646,447732,"MDST8"
15.885,449707,"MDST8"
15.215,463198,"MDST8"
14.928,596868,"MDST8"
14.988,600054,"MDST8"
15.099,608062,"MDST8"
13.368,18311,"MM1S"
15,23256,"MM1S"
13.398,25036,"MM1S"
14.38,26914,"MM1S"
13.428,26972,"MM1S"
13.941,27894,"MM1S"
8.5371,28172,"MM1S"
13.5,29985,"MM1S"
12.104,32372,"MM1S"
11.806,32653,"MM1S"
12.398,33166,"MM1S"
3.4415,36599,"MM1S"
4.5726,37190,"MM1S"
11.631,39782,"MM1S"
12.181,44503,"MM1S"
16.287,44511,"MM1S"
12.259,45093,"MM1S"
14.832,46792,"MM1S"
9.4985,48589,"MM1S"
11.222,50715,"MM1S"
11.321,50727,"MM1S"
14.205,50747,"MM1S"
14.525,50753,"MM1S"
13.022,52123,"MM1S"
11.502,52430,"MM1S"
14.581,52576,"MM1S"
11.921,54200,"MM1S"
12.559,58455,"MM1S"
13.094,58472,"MM1S"
12.186,142931,"MM1S"
13.98,345041,"MM1S"
12.133,348997,"MM1S"
14.352,350548,"MM1S"
4.9453,375219,"MM1S"
10.74,375256,"MM1S"
10.084,375264,"MM1S"
11.714,375354,"MM1S"
14.478,375366,"MM1S"
15.957,375390,"MM1S"
12.634,375435,"MM1S"
12.806,375447,"MM1S"
14.996,375487,"MM1S"
11.744,375496,"MM1S"
15,375560,"MM1S"
13.024,375564,"MM1S"
11.993,375594,"MM1S"
13.332,375596,"MM1S"
13.597,402775,"MM1S"
14.089,404452,"MM1S"
10.023,404566,"MM1S"
14.015,410270,"MM1S"
14.53,415688,"MM1S"
14.762,416842,"MM1S"
18.632,438776,"MM1S"
14.205,447732,"MM1S"
14.621,449707,"MM1S"
15.55,463198,"MM1S"
12.651,596868,"MM1S"
14.989,600054,"MM1S"
14.282,608062,"MM1S"
12.576,18311,"NCIH1184"
15,23256,"NCIH1184"
13.387,25036,"NCIH1184"
14.356,26914,"NCIH1184"
12.823,26972,"NCIH1184"
8.9189,28172,"NCIH1184"
14.029,29985,"NCIH1184"
15.598,32372,"NCIH1184"
14.212,32653,"NCIH1184"
12.525,33166,"NCIH1184"
4.7556,36599,"NCIH1184"
6.0375,37190,"NCIH1184"
11.902,39782,"NCIH1184"
12.052,44503,"NCIH1184"
12.986,44511,"NCIH1184"
16.815,45093,"NCIH1184"
12.956,46792,"NCIH1184"
9.4393,48589,"NCIH1184"
12.708,50715,"NCIH1184"
12.765,50727,"NCIH1184"
15.962,50747,"NCIH1184"
14.863,50753,"NCIH1184"
12.189,52123,"NCIH1184"
11.177,52430,"NCIH1184"
15.663,52576,"NCIH1184"
11.398,54200,"NCIH1184"
12.122,58455,"NCIH1184"
10.711,58472,"NCIH1184"
11.452,142931,"NCIH1184"
13.935,345041,"NCIH1184"
13.387,348997,"NCIH1184"
14.761,350548,"NCIH1184"
7.0853,375219,"NCIH1184"
10.775,375256,"NCIH1184"
8.733,375264,"NCIH1184"
13.155,375354,"NCIH1184"
15,375390,"NCIH1184"
11.427,375435,"NCIH1184"
13.139,375447,"NCIH1184"
14.218,375487,"NCIH1184"
12.149,375496,"NCIH1184"
14.849,375560,"NCIH1184"
12.557,375564,"NCIH1184"
13.062,375594,"NCIH1184"
13.964,375596,"NCIH1184"
15.052,402775,"NCIH1184"
14.519,404452,"NCIH1184"
10.882,404566,"NCIH1184"
14.245,410270,"NCIH1184"
14.844,415688,"NCIH1184"
15.245,416842,"NCIH1184"
15,438776,"NCIH1184"
12.791,447732,"NCIH1184"
15.476,449707,"NCIH1184"
14.95,463198,"NCIH1184"
14.315,596868,"NCIH1184"
15.562,600054,"NCIH1184"
15.226,608062,"NCIH1184"
13.839,18311,"A375"
15.559,23256,"A375"
13.84,25036,"A375"
14.626,26914,"A375"
15,26972,"A375"
12.283,27894,"A375"
12.488,28172,"A375"
15,29985,"A375"
14.032,32372,"A375"
13.295,32653,"A375"
13.824,33166,"A375"
7.6949,36599,"A375"
11.926,37190,"A375"
11.84,39782,"A375"
13.874,44503,"A375"
13.912,44511,"A375"
13.61,45093,"A375"
14.842,46792,"A375"
13.321,48589,"A375"
13.975,50715,"A375"
13.201,50727,"A375"
14.54,50747,"A375"
15.426,50753,"A375"
13.746,52123,"A375"
11.66,52430,"A375"
15.483,52576,"A375"
13.992,54200,"A375"
14.819,58455,"A375"
13.463,58472,"A375"
11.025,142931,"A375"
15.445,345041,"A375"
14.008,348997,"A375"
14.422,350548,"A375"
8.2599,375219,"A375"
12.547,375256,"A375"
8.505,375264,"A375"
12.444,375354,"A375"
14.508,375366,"A375"
15.607,375390,"A375"
13.715,375435,"A375"
13.446,375447,"A375"
14.713,375487,"A375"
13.292,375496,"A375"
15,375560,"A375"
12.201,375564,"A375"
12.357,375594,"A375"
13.737,375596,"A375"
14.945,402775,"A375"
14.13,404452,"A375"
12.109,404566,"A375"
13.736,410270,"A375"
14.791,415688,"A375"
14.874,416842,"A375"
17.416,438776,"A375"
14.124,442141,"A375"
14.586,447732,"A375"
14.81,449707,"A375"
14.952,463198,"A375"
13.772,596868,"A375"
15.245,600054,"A375"
14.686,608062,"A375"
13.552,18311,"PK59"
15.023,23256,"PK59"
13.828,25036,"PK59"
14.319,26914,"PK59"
14.497,26972,"PK59"
13.287,27894,"PK59"
14.23,28172,"PK59"
16.265,29985,"PK59"
13.062,32372,"PK59"
13.135,32653,"PK59"
13.482,33166,"PK59"
8.5629,36599,"PK59"
9.9455,37190,"PK59"
12.169,39782,"PK59"
12.529,44503,"PK59"
13.534,44511,"PK59"
12.926,45093,"PK59"
13.549,46792,"PK59"
13.116,48589,"PK59"
13.192,50715,"PK59"
12.372,50727,"PK59"
14.433,50747,"PK59"
14.569,50753,"PK59"
14,52123,"PK59"
12.89,52430,"PK59"
14.442,52576,"PK59"
13.797,54200,"PK59"
12.592,58455,"PK59"
13.435,58472,"PK59"
12.667,142931,"PK59"
13.684,345041,"PK59"
13.742,348997,"PK59"
14.734,350548,"PK59"
7.4467,375219,"PK59"
12.66,375256,"PK59"
10.196,375264,"PK59"
13.625,375354,"PK59"
14.81,375366,"PK59"
15.036,375390,"PK59"
13.685,375435,"PK59"
13.405,375447,"PK59"
14.673,375487,"PK59"
13.453,375496,"PK59"
15,375560,"PK59"
12.294,375564,"PK59"
14.201,375594,"PK59"
14.125,375596,"PK59"
14.045,402775,"PK59"
13.611,404452,"PK59"
10.187,404566,"PK59"
14.644,410270,"PK59"
14.288,415688,"PK59"
14.216,416842,"PK59"
16.639,438776,"PK59"
14.632,442141,"PK59"
14.625,447732,"PK59"
14.662,449707,"PK59"
15.062,463198,"PK59"
13.623,596868,"PK59"
14.24,600054,"PK59"
15.028,608062,"PK59"
14.391,18311,"RKN"
15.215,23256,"RKN"
13.598,25036,"RKN"
14.551,26914,"RKN"
14.625,26972,"RKN"
12.82,27894,"RKN"
11.348,28172,"RKN"
15.845,29985,"RKN"
12.83,32372,"RKN"
14.675,33166,"RKN"
9.4267,36599,"RKN"
5.4934,37190,"RKN"
13.113,39782,"RKN"
15.379,44503,"RKN"
14.624,44511,"RKN"
14.213,45093,"RKN"
15.425,46792,"RKN"
13.409,48589,"RKN"
13.615,50715,"RKN"
12.575,50727,"RKN"
14.955,50747,"RKN"
15.555,50753,"RKN"
12.825,52123,"RKN"
13.036,52430,"RKN"
15.766,52576,"RKN"
14.665,54200,"RKN"
12.531,58455,"RKN"
13.327,58472,"RKN"
14.223,142931,"RKN"
14.309,345041,"RKN"
13.427,348997,"RKN"
14.829,350548,"RKN"
9.1872,375219,"RKN"
12.967,375256,"RKN"
11.238,375264,"RKN"
11.253,375354,"RKN"
14.86,375366,"RKN"
15,375390,"RKN"
14.338,375435,"RKN"
13.837,375447,"RKN"
15.357,375487,"RKN"
12.232,375496,"RKN"
15.7,375560,"RKN"
14.049,375564,"RKN"
13.749,375594,"RKN"
14.844,375596,"RKN"
15.523,402775,"RKN"
14.774,404452,"RKN"
11.087,404566,"RKN"
14.769,410270,"RKN"
14.892,415688,"RKN"
15.017,416842,"RKN"
15,438776,"RKN"
15.391,442141,"RKN"
14.704,447732,"RKN"
15.449,449707,"RKN"
15.288,463198,"RKN"
14.899,596868,"RKN"
15,600054,"RKN"
14.986,608062,"RKN"
13.268,18311,"RMGI"
16.021,23256,"RMGI"
13.687,25036,"RMGI"
14.246,26914,"RMGI"
14.635,26972,"RMGI"
13.06,27894,"RMGI"
12.715,28172,"RMGI"
15,29985,"RMGI"
12.508,32372,"RMGI"
12.623,32653,"RMGI"
13.619,33166,"RMGI"
9.6702,36599,"RMGI"
7.3933,37190,"RMGI"
12.388,39782,"RMGI"
14.359,44503,"RMGI"
14.319,44511,"RMGI"
13.599,45093,"RMGI"
14.797,46792,"RMGI"
13.327,48589,"RMGI"
13.161,50715,"RMGI"
12.486,50727,"RMGI"
14.78,50747,"RMGI"
14.841,50753,"RMGI"
13.038,52123,"RMGI"
12.303,52430,"RMGI"
15.667,52576,"RMGI"
13.234,54200,"RMGI"
14.061,58455,"RMGI"
12.857,58472,"RMGI"
13.775,142931,"RMGI"
14.424,345041,"RMGI"
12.416,348997,"RMGI"
14.257,350548,"RMGI"
11.343,375219,"RMGI"
11.459,375256,"RMGI"
10.355,375264,"RMGI"
12.945,375354,"RMGI"
13.564,375366,"RMGI"
14.594,375390,"RMGI"
13.416,375435,"RMGI"
12.895,375447,"RMGI"
15.664,375487,"RMGI"
13.035,375496,"RMGI"
16.334,375560,"RMGI"
12.079,375564,"RMGI"
13.461,375594,"RMGI"
13.631,375596,"RMGI"
14.835,402775,"RMGI"
13.762,404452,"RMGI"
10.54,404566,"RMGI"
14.459,410270,"RMGI"
14.552,415688,"RMGI"
14.635,416842,"RMGI"
14.209,442141,"RMGI"
14.299,447732,"RMGI"
15.4,449707,"RMGI"
16.475,463198,"RMGI"
14.196,596868,"RMGI"
14.879,600054,"RMGI"
13.999,608062,"RMGI"
13.902,18311,"RT4"
14.08,23256,"RT4"
13.634,25036,"RT4"
14.22,26914,"RT4"
14.667,26972,"RT4"
14.056,27894,"RT4"
12.104,28172,"RT4"
15,29985,"RT4"
12.413,32372,"RT4"
15.133,32653,"RT4"
14.146,33166,"RT4"
7.2261,36599,"RT4"
5.4913,37190,"RT4"
13.187,39782,"RT4"
13.966,44503,"RT4"
14.202,44511,"RT4"
13.203,45093,"RT4"
14.141,46792,"RT4"
12.962,48589,"RT4"
14.711,50715,"RT4"
13.853,50727,"RT4"
13.467,50747,"RT4"
13.488,50753,"RT4"
15.355,52123,"RT4"
13.309,52430,"RT4"
14.459,52576,"RT4"
13.925,54200,"RT4"
13.965,58455,"RT4"
13.409,58472,"RT4"
13.169,142931,"RT4"
14.417,345041,"RT4"
13.154,348997,"RT4"
14.495,350548,"RT4"
6.8773,375219,"RT4"
12.957,375256,"RT4"
10.33,375264,"RT4"
12.923,375354,"RT4"
13.425,375366,"RT4"
16.321,375390,"RT4"
14.346,375435,"RT4"
12.944,375447,"RT4"
14.757,375487,"RT4"
13.603,375496,"RT4"
15,375560,"RT4"
10.869,375564,"RT4"
13.699,375594,"RT4"
14.237,375596,"RT4"
14.647,402775,"RT4"
13.523,404452,"RT4"
10.492,404566,"RT4"
12.475,410270,"RT4"
14.198,415688,"RT4"
14.464,416842,"RT4"
16.783,438776,"RT4"
13.217,442141,"RT4"
13.73,447732,"RT4"
14.782,449707,"RT4"
14.999,463198,"RT4"
13.173,596868,"RT4"
14.595,600054,"RT4"
13.318,608062,"RT4"
13.588,18311,"SKOV3"
15.846,23256,"SKOV3"
14.081,25036,"SKOV3"
14.674,26914,"SKOV3"
15.086,26972,"SKOV3"
14.258,27894,"SKOV3"
12.912,28172,"SKOV3"
15.771,29985,"SKOV3"
13.842,32372,"SKOV3"
13.745,32653,"SKOV3"
14.463,33166,"SKOV3"
9.2075,36599,"SKOV3"
10.355,37190,"SKOV3"
14.072,39782,"SKOV3"
13.91,44503,"SKOV3"
13.981,44511,"SKOV3"
14.495,45093,"SKOV3"
15.964,46792,"SKOV3"
13.134,48589,"SKOV3"
13.893,50715,"SKOV3"
14.97,50727,"SKOV3"
13.957,50747,"SKOV3"
14.782,50753,"SKOV3"
13.915,52123,"SKOV3"
14.267,52430,"SKOV3"
15.55,52576,"SKOV3"
14.803,54200,"SKOV3"
13.963,58455,"SKOV3"
13.7,58472,"SKOV3"
14.16,142931,"SKOV3"
14.766,345041,"SKOV3"
14.287,348997,"SKOV3"
14.816,350548,"SKOV3"
8.8846,375219,"SKOV3"
12.504,375256,"SKOV3"
11.37,375264,"SKOV3"
14.048,375354,"SKOV3"
13.792,375366,"SKOV3"
15.051,375390,"SKOV3"
13.025,375435,"SKOV3"
13.996,375447,"SKOV3"
14.2,375487,"SKOV3"
13.694,375496,"SKOV3"
15.703,375560,"SKOV3"
12.487,375564,"SKOV3"
14.096,375594,"SKOV3"
14.575,375596,"SKOV3"
14.715,402775,"SKOV3"
14.38,404452,"SKOV3"
12.021,404566,"SKOV3"
13.876,410270,"SKOV3"
14.528,415688,"SKOV3"
14.641,416842,"SKOV3"
17.348,438776,"SKOV3"
15.231,442141,"SKOV3"
14.462,447732,"SKOV3"
14.931,449707,"SKOV3"
14.954,463198,"SKOV3"
14.679,596868,"SKOV3"
14.651,600054,"SKOV3"
14.407,608062,"SKOV3"
13.296,18311,"TE1"
15.896,23256,"TE1"
14.856,25036,"TE1"
14.551,26914,"TE1"
14.43,26972,"TE1"
14.107,27894,"TE1"
13.859,28172,"TE1"
15.499,29985,"TE1"
12.797,32372,"TE1"
13.059,32653,"TE1"
13.931,33166,"TE1"
9.6947,36599,"TE1"
8.4581,37190,"TE1"
13.236,39782,"TE1"
13.152,44503,"TE1"
14.063,44511,"TE1"
13.652,45093,"TE1"
14.436,46792,"TE1"
14.184,48589,"TE1"
14.51,50715,"TE1"
13.812,50727,"TE1"
14.174,50747,"TE1"
14.947,50753,"TE1"
13.733,52123,"TE1"
12.894,52430,"TE1"
14.443,52576,"TE1"
12.991,54200,"TE1"
13.437,58455,"TE1"
13.334,58472,"TE1"
13.252,142931,"TE1"
14.82,345041,"TE1"
14.694,348997,"TE1"
14.596,350548,"TE1"
8.6656,375219,"TE1"
12.679,375256,"TE1"
10.645,375264,"TE1"
14.086,375354,"TE1"
13.813,375366,"TE1"
16.318,375390,"TE1"
14.278,375435,"TE1"
13.754,375447,"TE1"
15.064,375487,"TE1"
13.943,375496,"TE1"
15,375560,"TE1"
12.766,375564,"TE1"
14.508,375594,"TE1"
14.578,375596,"TE1"
15.388,402775,"TE1"
14.622,404452,"TE1"
11.183,404566,"TE1"
14.413,410270,"TE1"
15.583,415688,"TE1"
14.796,416842,"TE1"
15.137,438776,"TE1"
14.95,442141,"TE1"
14.831,447732,"TE1"
15.495,449707,"TE1"
14.999,463198,"TE1"
14.697,596868,"TE1"
15.626,600054,"TE1"
15.222,608062,"TE1"
13.306,18311,"WM1799"
16.004,23256,"WM1799"
14.886,25036,"WM1799"
14.798,26914,"WM1799"
15.163,26972,"WM1799"
14.716,27894,"WM1799"
12.906,28172,"WM1799"
16.309,29985,"WM1799"
13.141,32372,"WM1799"
12.307,32653,"WM1799"
13.586,33166,"WM1799"
7.9814,36599,"WM1799"
6.9506,37190,"WM1799"
13.039,39782,"WM1799"
13.009,44503,"WM1799"
14.015,44511,"WM1799"
12.55,45093,"WM1799"
14.862,46792,"WM1799"
13.608,48589,"WM1799"
14.34,50715,"WM1799"
13.579,50727,"WM1799"
14.442,50747,"WM1799"
15.485,50753,"WM1799"
13.422,52123,"WM1799"
13.342,52430,"WM1799"
